f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
960.0 	 0.005682708034918593 	 70.06447547687635 	 0.011945489118330039 	 69.11870612084098
961.0 	 0.005730244428947613 	 69.89054465400692 	 0.01214978379650748 	 68.74442136169976
962.0 	 0.005778472053519861 	 69.7138869022749 	 0.012360397961390691 	 68.3575602953102
963.0 	 0.005827404673852968 	 69.5344407340535 	 0.012577597277699859 	 67.95751468874403
964.0 	 0.005877056368750589 	 69.35214291558438 	 0.012801659872291525 	 67.54363924344402
965.0 	 0.005927441536897025 	 69.16692840960958 	 0.01303287677637006 	 67.11524900132574
966.0 	 0.005978574903119336 	 68.97873031600116 	 0.013271552338277566 	 66.67161656358827
967.0 	 0.006030471524595952 	 68.7874798103252 	 0.013518004593776495 	 66.21196911149721
968.0 	 0.006083146796988625 	 68.5931060802756 	 0.013772565577710965 	 65.73548521877456
969.0 	 0.006136616460471601 	 68.39553625991341 	 0.014035581557290023 	 65.24129144596601
970.0 	 0.00619089660562931 	 68.19469536164524 	 0.014307413162869482 	 64.72845870835609
971.0 	 0.006246003679190163 	 67.99050620587704 	 0.014588435386879902 	 64.19599841081748
972.0 	 0.006301954489561 	 67.78288934827724 	 0.014879037415310584 	 63.642858345570325
973.0 	 0.006358766212122673 	 67.57176300458465 	 0.015179622248732134 	 63.06791835241571
974.0 	 0.006416456394242931 	 67.35704297289816 	 0.015490606061026025 	 62.46998574586125
975.0 	 0.006475042959958312 	 67.1386425533854 	 0.015812417233571647 	 61.847790519990724
976.0 	 0.006534544214271648 	 66.91647246535068 	 0.01614549499037468 	 61.19998035035721
977.0 	 0.0065949788470063535 	 66.69044076160347 	 0.01649028754525289 	 60.525115423077814
978.0 	 0.0066563659361524394 	 66.46045274007372 	 0.01684724965546524 	 59.821663135270455
979.0 	 0.00671872495063283 	 66.22641085262234 	 0.01721683945683437 	 59.087992728696705
980.0 	 0.006782075752411348 	 65.98821461100124 	 0.017599514433260865 	 58.32236994079766
981.0 	 0.00684643859785594 	 65.74576048992188 	 0.017995726348434854 	 57.52295178520489
982.0 	 0.006911834138262028 	 65.49894182719923 	 0.018405914939525675 	 56.68778160840173
983.0 	 0.006978283419431856 	 65.24764872094501 	 0.018830500141910997 	 55.814784611758974
984.0 	 0.007045807880195519 	 64.99176792379357 	 0.01926987258116023 	 54.90176408006937
985.0 	 0.007114429349748333 	 64.73118273415507 	 0.019724382034584053 	 53.94639862041144
986.0 	 0.007184170043667335 	 64.46577288450274 	 0.020194323531479076 	 52.9462407901196
987.0 	 0.007255052558456789 	 64.1954144267156 	 0.020679920731486022 	 51.89871758110004
988.0 	 0.007327099864458615 	 63.9199796145142 	 0.02118130619831355 	 50.801133330569655
989.0 	 0.007400335296948207 	 63.639336783046765 	 0.021698498177251512 	 49.65067574562911
990.0 	 0.007474782545219896 	 63.353350225703906 	 0.022231373497390027 	 48.44442585976647
991.0 	 0.007550465639448318 	 63.06188006826511 	 0.022779636263911645 	 47.17937288036755
